Name,Start,Duration,Delay,Tasks,Cost,Result
Sim49,735,765,10,6,0,Some([Simulation Aborted])
Sim5,75,1425,0,6,0,Some([Simulation Aborted])
Sim50,750,750,5,3,0,Some([Simulation Aborted])
Sim51,765,735,0,3,0,Some([Simulation Aborted])
Sim52,780,720,0,3,0,Some([Simulation Aborted])
Sim53,795,705,0,12,0,Some([Simulation Aborted])
Sim54,810,690,10,6,0,Some([Simulation Aborted])
Sim55,825,675,5,3,0,Some([Simulation Aborted])
Sim56,840,660,5,3,0,Some([Simulation Aborted])
Sim57,855,645,0,3,0,Some([Simulation Aborted])
Sim58,870,630,0,3,0,Some([Simulation Aborted])
Sim59,885,615,0,6,0,Some([Simulation Aborted])
Sim6,90,1410,5,6,0,Some([Simulation Aborted])
Sim60,900,600,5,6,0,Some([Simulation Aborted])
Sim61,915,585,0,3,0,Some([Simulation Aborted])
Sim62,930,570,0,3,0,Some([Simulation Aborted])
Sim63,945,555,0,6,0,Some([Simulation Aborted])
Sim64,960,540,10,12,0,Some([Simulation Aborted])
Sim65,975,525,0,3,0,Some([Simulation Aborted])
Sim66,990,510,0,12,0,Some([Simulation Aborted])
Sim67,1005,495,5,3,0,Some([Simulation Aborted])
Sim68,1020,480,10,9,0,Some([Simulation Aborted])
Sim69,1035,465,5,6,0,Some([Simulation Aborted])
Sim7,105,1395,0,3,0,Some([Simulation Aborted])
Sim70,1050,450,0,6,0,Some([Simulation Aborted])
Sim71,1065,435,10,21,0,Some([Simulation Aborted])
Sim72,1080,420,0,3,0,Some([Simulation Aborted])
Sim73,1095,405,0,3,0,Some([Simulation Aborted])
Sim74,1110,390,0,3,0,Some([Simulation Aborted])
Sim75,1125,375,0,12,0,Some([Simulation Aborted])
Sim76,1140,360,5,3,0,Some([Simulation Aborted])
Sim77,1155,345,10,6,0,Some([Simulation Aborted])
Sim78,1170,330,5,6,0,Some([Simulation Aborted])
Sim79,1185,315,0,6,0,Some([Simulation Aborted])
Sim8,120,1380,0,3,0,Some([Simulation Aborted])
Sim80,1200,300,5,3,0,Some([Simulation Aborted])
Sim81,1215,285,0,3,0,Some([Simulation Aborted])
Sim82,1230,270,0,3,0,Some([Simulation Aborted])
Sim83,1245,255,0,3,0,Some([Simulation Aborted])
Sim84,1260,240,0,9,0,Some([Simulation Aborted])
Sim85,1275,225,5,3,0,Some([Simulation Aborted])
Sim86,1290,210,5,6,0,Some([Simulation Aborted])
Sim87,1305,195,0,6,0,Some([Simulation Aborted])
Sim88,1320,180,5,6,0,Some([Simulation Aborted])
Sim89,1335,165,0,3,0,Some([Simulation Aborted])
Sim9,135,1365,0,12,0,Some([Simulation Aborted])
Sim90,1350,150,0,6,0,Some([Simulation Aborted])
Sim91,1365,135,5,3,0,Some([Simulation Aborted])
Sim92,1380,120,0,3,0,Some([Simulation Aborted])
Sim93,1395,105,0,12,0,Some([Simulation Aborted])
Sim94,1410,90,10,6,0,Some([Simulation Aborted])
Sim95,1425,75,10,6,0,Some([Simulation Aborted])
Sim96,1440,60,5,3,0,Some([Simulation Aborted])
Sim97,1455,45,0,3,0,Some([Simulation Aborted])
Sim98,1470,30,0,6,0,Some([Simulation Aborted])
Sim99,1485,15,5,2,0,Some([Simulation Aborted])
