ID,Task,Simulation,Created,Start,Delay,Duration,Cost,Aborted,Resources
9aeefe97-d1bc-4b0e-bbf1-567bd345703c,Service Task,Sim0,0,0,0,5,0,false,r1
a972af7e-dbcb-4c7e-b536-6975e9ec1ca6,User Task B,Sim0,5,5,0,5,0,false,r1
0f22b0fc-5c85-4d76-a1d4-d72672033e63,User Task A,Sim0,5,10,5,5,0,false,r1
a907b05c-4141-4485-b4d0-1c2098265fcf,Script Task,Sim0,15,15,0,5,0,false,r1
b73c83d4-179f-4851-aeaf-94dffab28a74,Service Task,Sim1,20,20,0,5,0,false,r1
8e138599-bf7f-407a-8aa4-29fb8422cea4,User Task B,Sim1,25,25,0,5,0,false,r1
3482bfe0-a45b-42a4-b252-53cd8ac643a1,User Task A,Sim1,25,30,5,5,0,false,r1
ecd043a9-5472-4000-ae9e-68ca4a706021,Script Task,Sim1,35,35,0,5,0,false,r1
d1751d07-60d3-4d98-bc44-0f37537fd8c1,Service Task,Sim2,40,40,0,5,0,false,r1
b3009dd3-05a4-4a62-aef8-7c39bb4fe847,User Task A,Sim2,45,45,0,5,0,false,r1
b48d9986-fb00-460f-b117-a7821d6e5532,User Task B,Sim2,45,50,5,5,0,false,r1
169c8506-8c9e-42f2-828d-6cbe3abf9321,Script Task,Sim2,55,55,0,5,0,false,r1
a88b59b4-64c8-46c3-ad43-964049d5bbef,Service Task,Sim3,60,60,0,5,0,false,r1
e411de9a-6315-457b-bec6-003194db937c,User Task B,Sim3,65,65,0,5,0,false,r1
e5cb542d-e35e-4356-b81c-5837038a6eac,User Task A,Sim3,65,70,5,5,0,false,r1
c07116c8-8fd6-4191-a380-87f55abc269b,Script Task,Sim3,75,75,0,5,0,false,r1
2128bdd0-6abb-4b1a-a8ba-537ed08d3bcd,Service Task,Sim4,80,80,0,5,0,false,r1
862f8664-ca10-40a4-a742-2be7c6b6bb7b,User Task B,Sim4,85,85,0,5,0,false,r1
2b0d5c0c-efe0-4907-a17e-84956e1325fc,User Task A,Sim4,85,90,5,5,0,false,r1
