ID,Task,Simulation,Created,Start,Delay,Duration,Cost,Aborted,Resources
5c9a400e-7464-4394-ad53-13365391a361,Service Task,Sim0,0,0,0,5,0,false,r1
44ae04a9-cff1-4dca-aa09-d047383a4aca,User Task A,Sim0,5,5,0,5,0,false,r2
71eefb53-e4dc-45e1-a0bc-c8a68f45ae26,User Task B,Sim0,5,10,5,5,0,false,r2
36bbe59c-4ae7-412b-a386-14d0ae5aae25,Script Task,Sim0,15,15,0,5,0,false,r3
b1062a0e-b974-440a-96b3-04b67a554c0d,Service Task,Sim1,20,20,0,5,0,false,r1
a6f088b2-331c-4c8e-87a0-d930f99d2aac,User Task A,Sim1,25,25,0,5,0,false,r2
1fd05e41-1d45-4357-811a-c05ce4b0f3dd,User Task B,Sim1,25,30,5,5,0,false,r2
3e10f940-501a-49a1-b307-93d50366dfe8,Script Task,Sim1,35,35,0,5,0,false,r3
0e8830b4-d3f4-4321-803a-cf9211a2c3b4,Service Task,Sim2,40,40,0,5,0,false,r1
d3fb2200-de27-479a-b37f-471ced69ae1f,User Task B,Sim2,45,45,0,5,0,false,r2
433fa1d2-9403-4800-ba3b-3f66f2368e59,User Task A,Sim2,45,50,5,5,0,false,r2
77f3bda5-aafa-4382-933d-9abeeb669ce7,Script Task,Sim2,55,55,0,5,0,false,r3
1ca146c5-5d6f-4c69-a87f-a17ebc75987f,Service Task,Sim3,60,60,0,5,0,false,r1
9c865f93-ff05-4842-8aa7-124268c9b6f4,User Task B,Sim3,65,65,0,5,0,false,r2
7f3e37ec-41da-485f-8518-0be78952731a,User Task A,Sim3,65,70,5,5,0,false,r2
995a6dbb-d3e4-40e6-b7c6-d975493ab1e9,Script Task,Sim3,75,75,0,5,0,false,r3
d2cf9a63-d995-4ed4-8919-20843a16ab1e,Service Task,Sim4,80,80,0,5,0,false,r1
a7e03f23-a206-4668-aff6-bcaae81f5a86,User Task A,Sim4,85,85,0,5,0,false,r2
e71bd6ad-e57d-4804-9cbe-158c5cf65855,User Task B,Sim4,85,90,5,5,0,false,r2
527712b1-0c80-4fe0-91cb-50dce6cce814,Script Task,Sim4,95,95,0,5,0,false,r3
59f8274c-acb9-4795-a5f8-6a2fc2915ec7,Service Task,Sim5,100,100,0,5,0,false,r1
b1021573-d7e1-48c7-b851-ca60d77285a3,User Task B,Sim5,105,105,0,5,0,false,r2
1e25cc0d-3ab9-498f-b810-7ae0fdc440c9,User Task A,Sim5,105,110,5,5,0,false,r2
153fb1e9-2111-4cb8-a0a4-68817ca5bf64,Script Task,Sim5,115,115,0,5,0,false,r3
e8ddd716-6acc-40a4-8bb2-561560214cec,Service Task,Sim6,120,120,0,5,0,false,r1
bb287dae-6bea-4205-ba04-07dc11a6a338,User Task A,Sim6,125,125,0,5,0,false,r2
cc8c0c6a-d98d-4524-b7bb-5feebc9a7bef,User Task B,Sim6,125,130,5,5,0,false,r2
5e589e13-366e-4cc6-a480-f5e596186af3,Script Task,Sim6,135,135,0,5,0,false,r3
25d9ccb7-e432-484f-8eec-d6952757887e,Service Task,Sim7,140,140,0,5,0,false,r1
e571b266-306a-47f4-8c44-3bfcd10a657e,User Task B,Sim7,145,145,0,5,0,false,r2
7ac27f2f-5f57-4ea8-858e-0d9baa095d17,User Task A,Sim7,145,150,5,5,0,false,r2
